canonical_name,group,url,source,headers_json,tv_status,tv_playlist_ms,tv_segment_ms,seg_bytes,codec,width,height,verdict
MMA-TV,体育,http://31.148.48.15/M1_Global/index.m3u8,sports,{},no-response,5394,0,0,,,,fail
MSG,体育,http://23.237.104.106:8080/USA_MSG/index.m3u8,sports,{},ok,1353,1227,200001,h264,1920,1080,pass
MUTV,体育,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8,uk,{},http-503,445,0,0,,,,fail
Midpen Media Center Youth Education and Sports Channel 28,体育,https://5c2974786200d.streamlock.net/live-chan28/ngrp:ch28_all/playlist.m3u8,us,{},no-response,10001,0,0,,,,fail
Monster Jam,体育,https://jmp2.uk/plu-65bcc9c8d77d450008b34c6b.m3u8,sports,{},seg-http-0,3670,76,0,,,,fail
NBA TV,体育,https://cdn1.ayitistream.com/NBATV/index.m3u8,sports,{},ok,2877,2020,200001,h264,1920,1080,pass
NBC Sports NOW,体育,https://d4whmvwm0rdvi.cloudfront.net/10007/99993008/hls/master.m3u8?ads.xumo_channelId=99993008,sports,{},ok,2120,1380,200001,h264,768,432,pass
NFL Channel,体育,https://jmp2.uk/plu-5ced7d5df64be98e07ed47b6.m3u8,sports,{},seg-http-0,2003,76,0,,,,fail
NFL Network,体育,http://23.237.104.106:8080/USA_NFL_NETWORK/index.m3u8,sports,{},http-404,587,0,0,,,,fail
NHL Network,体育,https://nhl-firetv.amagi.tv/playlist.m3u8,sports,{},ok,2607,2780,200001,h264,1920,1080,pass
NHRA TV,体育,https://d265y4sk8257lt.cloudfront.net/nh.m3u8,sports,{},seg-http-403,1534,383,0,,,,fail
NewTV精品体育,体育,http://gslbserv.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3,itv,{},http-403,379,0,0,,,,fail
NewTV超级体育,体育,http://gslbserv.itv.cmvideo.cn/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3,itv,{},http-403,1380,0,0,,,,fail
Overtime,体育,https://d1a8aq6t30gkqj.cloudfront.net/v1/amc_overtime_1/samsungheadend_us/latest/main/hls/playlist_hd.m3u8,sports,{},seg-http-403,1740,459,0,,,,fail
PBR RidePass,体育,https://jmp2.uk/plu-60d39387706fe50007fda8e8.m3u8,sports,{},seg-http-0,2741,52,0,,,,fail
PFL MMA,体育,https://jmp2.uk/plu-64f6180130ab3300083d896b.m3u8,sports,{},seg-http-0,3012,114,0,,,,fail
PGA Tour,体育,https://d11k1mnrgfposz.cloudfront.net/playlist.m3u8,sports,{},ok,1827,1024,200001,h264,1920,1080,pass
Pac 12 Insider,体育,https://pac12-firetv.amagi.tv/playlist.m3u8,sports,{},ok,2944,1969,200001,h264,426,240,pass
Pluto TV Competition,体育,https://jmp2.uk/plu-603fde9026ecbf0007752c2c.m3u8,sports,{},seg-http-0,2364,123,0,,,,fail
Pluto TV E-Sports,体育,https://jmp2.uk/plu-5ff3934600d4c7000733ff49.m3u8,sports,{},seg-http-0,2342,52,0,,,,fail
Pluto TV Esportes,体育,https://jmp2.uk/plu-5f32d2db0af67400077f29c4.m3u8,sports,{},seg-http-0,1874,76,0,,,,fail
Pluto TV Snooker 900,体育,https://jmp2.uk/plu-639b4f75d3d35c0007d37b30.m3u8,sports,{},seg-http-0,2365,53,0,,,,fail
Premier Sports,体育,https://amg19223-amg19223c3-amgplt0351.playout.now3.amagi.tv/playlist/amg19223-amg19223c3-amgplt0351/playlist.m3u8,sports,{},http-403,791,0,0,,,,fail
Premier Sports 1,体育,https://7nyaler.streamhostingcdn.top/stream/47/index.m3u8,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 VLC/3.0.21 LibVLC/3.0.21""}",http-403,2548,0,0,,,,fail
Premier Sports 2,体育,https://7nyaler.streamhostingcdn.top/stream/5/index.m3u8,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 VLC/3.0.21 LibVLC/3.0.21""}",http-403,1523,0,0,,,,fail
Premier Sports 2,体育,https://amg19223-amg19223c4-amgplt0351.playout.now3.amagi.tv/playlist/amg19223-amg19223c4-amgplt0351/playlist.m3u8,sports,{},http-403,871,0,0,,,,fail
Racer Network,体育,https://amg00378-mavtv-amg00378c2-samsung-au-1790.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-samsungau/playlist.m3u8,sports,{},ok,1938,1952,200001,h264,640,360,pass
Racer Select,体育,https://amg00378-amg00378c4-freelivesports-emea-5637.playouts.now.amagi.tv/playlist.m3u8,sports,{},ok,2961,1664,200001,h264,848,480,pass
Racing.com,体育,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/1500.m3u8,freetv,{},http-400,1268,0,0,,,,fail
Racing.com,体育,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index1500.m3u8,sports,{},http-400,684,0,0,,,,fail
Rally TV,体育,https://rally-tv-live.akamaized.net/hls/live/2117704/RallyTV-Pri/master.m3u8,sports,{},ok,3299,2763,200001,unknown,,,pass
Rev'n Action,体育,https://freecast-lukentvlive.vgcdn.net/out/v1/a4f31f297fc5440f814bd2cffd77e689/index.m3u8,sports,{},http-403,1002,0,0,,,,fail
RightNow TV,体育,https://a-cdn.klowdtv.com/live2/rightnowtv_720p/playlist.m3u8,sports,{},ok,2933,1812,200001,h264,1280,720,pass
Rugby Pass TV,体育,https://jmp2.uk/plu-66f137cb483d460008ece053.m3u8,uk,{},seg-http-0,4660,47,0,,,,fail
Setanta Sports,体育,http://sewv654wfcsdwfi87fwvgbngh.siauliairsavlt.pw/iptv/8P7MBSH7RRPL53/20074/index.m3u8,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36""}",ok,2799,1896,200001,h264,1920,1080,pass
Setanta Sports,体育,http://stream.mcquack.net/313/index.m3u8,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",http-403,870,0,0,,,,fail
Setanta Sports 1,体育,http://158.101.222.193:88/georgia_play.php?id=setanta_georgia,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",no-response,6222,0,0,,,,fail
Setanta Sports 2,体育,http://158.101.222.193:88/georgia_play.php?id=setanta_sports_plus_georgia,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",no-response,5217,0,0,,,,fail
Setanta Sports 3,体育,http://158.101.222.193:88/georgia_play.php?id=setanta_sports_3,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",no-response,5239,0,0,,,,fail
Sky Racing 1,体育,https://636ffd31f0e12.streamlock.net/RacingStream1/RacingStream1/playlist.m3u8,sports,{},ok,2930,1358,200001,h264,1280,720,pass
Sky Racing 2,体育,https://636ffd31f0e12.streamlock.net/RacingStream2/RacingStream2/playlist.m3u8,sports,{},ok,2108,1756,200001,h264,1280,720,pass
Sky Sports Cricket,体育,https://leaf.highfly.dev/m3u/now-sky-sports-cricket/live.m3u8,sports,{},http-404,1944,0,0,,,,fail
Sky Sports F1,体育,https://xemzi.short.gy/2000005,sports,{},http-401,2224,0,0,,,,fail
Sky Sports Football,体育,http://188.138.29.131/skyfootball/index.m3u8,sports,{},no-response,5222,0,0,,,,fail
Sky Sports Golf,体育,https://leaf.highfly.dev/m3u/now-sky-sports-golf/live.m3u8,sports,{},http-404,841,0,0,,,,fail
Sky Thoroughbred Central,体育,https://skylivetab-new.akamaized.net/hls/live/2038782/stcsd/index.m3u8,sports,{},http-403,982,0,0,,,,fail
Slopes TV,体育,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2241,sports,{},ok,2483,2820,200001,unknown,,,pass
Sony Sports Ten 1,体育,https://cloudplay-sonyliv.pages.dev/ten1.m3u8,sports,{},variant-http-403,545,0,0,,,,fail
Sony Sports Ten 1,体育,https://cloudplay-sonyliv.pages.dev/ten1hd.m3u8,sports,{},variant-http-403,1959,0,0,,,,fail
Sony Sports Ten 2,体育,https://cloudplay-sonyliv.pages.dev/ten2.m3u8,sports,{},variant-http-403,528,0,0,,,,fail
Sony Sports Ten 2,体育,https://cloudplay-sonyliv.pages.dev/ten2hd.m3u8,sports,{},variant-http-403,2503,0,0,,,,fail
Sony Sports Ten 4,体育,https://cloudplay-sonyliv.pages.dev/ten4.m3u8,sports,{},variant-http-403,553,0,0,,,,fail
Sony Sports Ten 4 Telugu,体育,https://cloudplay-sonyliv.pages.dev/ten4hd.m3u8,sports,{},variant-http-403,343,0,0,,,,fail
Sony Sports Ten 5,体育,https://cloudplay-sonyliv.pages.dev/ten5.m3u8,sports,{},variant-http-403,404,0,0,,,,fail
Sony Sports Ten 5,体育,https://cloudplay-sonyliv.pages.dev/ten5hd.m3u8,sports,{},variant-http-0,398,0,0,,,,fail
Sports Squad Haryana,体育,http://180.188.254.253/live/SPORTSSQUADHARYANA.m3u8,sports,{},no-response,5300,0,0,,,,fail
SportsGrid,体育,https://sportsgrid-tribal.amagi.tv/playlist.m3u8,sports,{},ok,2412,1837,200001,h264,720,404,pass
Stadium,体育,https://wurl120sports.global.transmit.live/hls/679a907dce42a042c23ace37/v1/stadium_gracenote/samsung_us/latest/main/hls/playlist.m3u8,sports,{},http-416,1262,0,0,,,,fail
Star Sports 2,体育,http://tvsen5.aynascope.net/cXPB2LKkErN9/index.m3u8,sports,{},ok,1268,3039,2120640,h264,1280,720,pass
Star Sports Select 2,体育,http://tvsen7.aynascope.net/ssport2hd/index.m3u8,sports,{},ok,1398,2362,1188160,h264,1280,720,pass
Strongman,体育,https://rightsboosterltd-scl-1-eu.rakuten.wurl.tv/playlist.m3u8,uk,{},ok,2975,1911,200001,h264,640,360,pass
Strongman Champions League,体育,https://rightsboosterltd-scl-1-be.samsung.wurl.tv/playlist.m3u8,sports,{},ok,3064,1583,200001,h264,640,360,pass
Swerve Combat,体育,https://linear-253.frequency.stream/mt/roku/253/hls/master/playlist.m3u8,sports,{},ok,1894,1686,200001,h264,1920,1080,pass
Swerve Sports,体育,https://a-cdn.klowdtv.com/live3/swervewomenssports_720p/playlist.m3u8,sports,{},variant-http-0,1097,0,0,,,,fail
TSN The Ocho,体育,https://d3pnbvng3bx2nj.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-rds8g35qfqrnv/TSN_The_Ocho.m3u8,sports,{},ok,2454,937,200001,h264,640,360,pass
TVS Bowling Network,体育,https://rpn.bozztv.com/gusa/gusa-tvsbowling/index.m3u8,sports,{},ok,3556,2347,200001,h264,1280,720,pass
TVS Boxing,体育,https://rpn.bozztv.com/gusa/gusa-tvsboxing/index.m3u8,sports,{},ok,4781,3612,200001,h264,1280,720,pass
TVS Classic Sports,体育,https://rpn.bozztv.com/gusa/gusa-tvs/index.m3u8,sports,{},ok,4646,2882,200001,h264,720,480,pass
TVS Pinball Network,体育,https://rpn.bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8,us,{},ok,5360,2233,200001,unknown,,,pass
TVS Sports,体育,https://rpn.bozztv.com/gusa/gusa-tvssports/index.m3u8,sports,{},ok,3474,2502,200001,h264,1280,720,pass
TVS Sports Bureau,体育,https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8,sports,{},ok,5759,2209,200001,h264,694,478,pass
TVS Turbo,体育,https://rpn.bozztv.com/gusa/gusa-tvsturbo/index.m3u8,sports,{},ok,4389,5692,200001,h264,1280,720,pass
TVS Women Sports,体育,https://rpn.bozztv.com/gusa/gusa-tvswsn/index.m3u8,sports,{},ok,3999,2226,200001,h264,632,480,pass
Tennis Channel,体育,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8,sports,{},ok,3350,2133,200001,h264,640,360,pass
TennisChannel 2,体育,https://jmp2.uk/plu-681109b688b9d85d0938c6ba.m3u8,sports,{},seg-http-0,2203,46,0,,,,fail
USA Network,体育,http://190.11.225.124:5000/live/usa_hd/playlist.m3u8,sports,{},ok,1112,3491,200001,h264,1920,1080,pass
Unbeaten,体育,https://lukentvlive.vgcdn.net/v1/master/cef183924f24adfa3d5d7601c3a17769082c0c2b/UnbeatenSports/playlist.m3u8,sports,{},http-403,1291,0,0,,,,fail
Unite8 Sports 2,体育,http://59.103.38.46:8000/play/a126/index.m3u8,sports,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""}",variant-http-0,1096,0,0,,,,fail
Willow,体育,http://tvsen5.aynascope.net/willowhd/index.m3u8,sports,{},http-404,1697,0,0,,,,fail
Willow Sports,体育,https://d36r8jifhgsk5j.cloudfront.net/Willow_TV.m3u8,sports,{},seg-http-403,1525,418,0,,,,fail
Willow Sports,体育,https://d36r8jifhgsk5j.cloudfront.net/Willow_TV1080p.m3u8,sports,{},seg-http-403,597,399,0,,,,fail
Women's Sports Network,体育,https://d39accvx65hq9o.cloudfront.net/Womens_Sports_Network.m3u8,us,{},ok,2491,1001,200001,h264,640,360,pass
XFC TV,体育,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2247,sports,{},ok,2731,2166,200001,unknown,,,pass
beIN SPORTS XTRA,体育,https://bein-xtra-bein.amagi.tv/playlist.m3u8,sports,{},ok,4005,1721,200001,h264,1024,576,pass
fubo Sports Network,体育,https://dnf08l6u6uxnz.cloudfront.net/master.m3u8,sports,{},seg-http-403,1618,600,0,,,,fail
iHOT爱体育,体育,http://gslbserv.itv.cmvideo.cn/6000000006000290630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3,itv,{},http-403,368,0,0,,,,fail
talkSPORT,体育,https://af7a8b4e.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/TEctZ2JfdGFsa1NQT1JUX0hMUw/playlist.m3u8,uk,{},ok,3263,1702,200001,h264,960,540,pass
五星体育,体育,https://hls-gateway.vpstv.net/streams/636980.m3u8,guovin,{},http-403,1297,0,0,,,,fail
五星体育,体育,https://migu.188766.xyz/?migutoken=ed5a02a3b87f3dcc808d4b733daf5cf9&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1,guovin,{},no-response,354,0,0,,,,fail
五星体育,体育,https://other.ottiptv.cc/wxty.m3u8,guovin,{},http-502,2144,0,0,,,,fail
五星体育,体育,https://stream1.freetv.fun/wu-xing-ti-yu-9.m3u8,guovin,{},no-response,10001,0,0,,,,fail
五星体育,体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8,guovin,{},no-response,5438,0,0,,,,fail
五星体育,体育,http://gslbserv.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3,itv,{},http-403,345,0,0,,,,fail
劲爆体育,体育,http://t.061899.xyz/tl/tl.php?id=jbty,guovin,{},http-403,4168,0,0,,,,fail
劲爆体育,体育,http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3,itv,{},http-403,409,0,0,,,,fail
天津体育,体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub,guovin,{},ok,1373,1425,200001,h264,1280,720,pass
天津体育,体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv5,guovin,{},ok,2070,1396,200001,h264,1280,720,pass
安徽综艺体育,体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745774515&key=27009aec794adc785b22478c5aa2ae16,guovin,{},http-403,1289,0,0,,,,fail
安徽综艺体育,体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746292937&key=940b0f98a121c28884c74971efaac4de,guovin,{},http-403,932,0,0,,,,fail
安徽综艺体育,体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746307365&key=6b104d1fc66c5b34b63d0e19c627e0f9,guovin,{},http-403,1226,0,0,,,,fail
安徽综艺体育,体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-4.ctv,guovin,{},no-response,10000,0,0,,,,fail
安徽综艺体育,体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-8.m3u8,guovin,{},no-response,10001,0,0,,,,fail
山东体育,体育,http://livealone302.iqilu.com/iqilu/typd.m3u8,cn,{},http-403,151,0,0,,,,fail
山东体育,体育,https://stream1.freetv.fun/shan-dong-ti-yu-19.m3u8,guovin,{},no-response,10001,0,0,,,,fail
山东体育,体育,https://stream1.freetv.fun/shan-dong-ti-yu-4.m3u8,guovin,{},no-response,10001,0,0,,,,fail
山东体育,体育,https://stream1.freetv.fun/shan-dong-ti-yu-7.m3u8,guovin,{},no-response,10001,0,0,,,,fail
山东体育,体育,https://stream1.freetv.fun/shan-dong-ti-yu-8.m3u8,guovin,{},skipped-cap,,,,,,,skipped
广东体育,体育,http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub,guovin,{},ok,1072,1354,200001,h264,1280,720,pass
广东体育,体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8,guovin,{},short-body,1391,1391,1807,,,,fail
广东体育,体育,http://php.jdshipin.com/PLTV/iptv.php?id=gdty,guovin,{},ok,1953,689,60348,h264,720,576,pass
广东体育,体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty,guovin,{},ok,3012,704,60348,h264,720,576,pass
广东体育,体育,http://r.jdshipin.com/LiYdg,guovin,{},ok,1701,1604,60348,h264,720,576,pass
广东体育,体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8,guovin,{},ok,2292,742,200001,h264,1920,1080,pass
广州竞赛,体育,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8,guovin,{},no-response,10003,0,0,,,,fail
广州竞赛,体育,https://stream1.freetv.fun/yan-zhou-jing-sai-32.ctv,guovin,{},no-response,10001,0,0,,,,fail
广州竞赛,体育,https://stream1.freetv.fun/yan-zhou-jing-sai-33.ctv,guovin,{},no-response,10001,0,0,,,,fail
广州竞赛,体育,https://stream1.freetv.fun/yan-zhou-jing-sai-34.ctv,guovin,{},skipped-cap,,,,,,,skipped
广州竞赛,体育,https://stream1.freetv.fun/yan-zhou-jing-sai-38.ctv,guovin,{},skipped-cap,,,,,,,skipped
江苏体育,体育,http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY,cn,{},http-302,5159,0,0,,,,fail
江苏体育,体育,https://live.chinacert.cftest5.cn/cnmg/live/626064707,guovin,{},ok,1162,222,200001,h264,854,480,pass
江苏体育,体育,https://stream1.freetv.fun/af1087a1c24fff7af556ac8e6c5c623303d52966f67a998cefb52c17811b09a2.ctv,guovin,{},no-response,10001,0,0,,,,fail
爱体育,体育,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000290630,guovin,{},http-403,1912,0,0,,,,fail
爱体育,体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8,guovin,{},no-response,10001,0,0,,,,fail
睛彩篮球,体育,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8,guovin,{},no-response,834,0,0,,,,fail
睛彩篮球,体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8,builtin-mobile,{},no-response,10001,0,0,,,,fail
精品体育,体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8,guovin,{},ok,1849,2021,200001,h264,1280,720,pass
精品体育,体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8,guovin,{},ok,2015,2024,200001,h264,1280,720,pass
精品体育,体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8,guovin,{},ok,2024,1992,200001,h264,1280,720,pass
精品体育,体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8,builtin-mobile,{},no-response,10002,0,0,,,,fail
纬来体育,体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8,guovin,{},ok,1863,1953,200001,h264,1280,720,pass
纬来体育,体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8,guovin,{},ok,1618,1993,200001,h264,1280,720,pass
纬来体育,体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8,guovin,{},ok,1971,1908,200001,h264,1280,720,pass
纬来体育,体育,https://hls-gateway.vpstv.net/streams/477026.m3u8,guovin,{},http-403,534,0,0,,,,fail
纬来体育,体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport,guovin,{},no-response,118,0,0,,,,fail
超级体育,体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8,builtin-mobile,{},no-response,10001,0,0,,,,fail
足球频道,体育,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8,guovin,{},ok,1558,2028,200001,h264,1280,720,pass
足球频道,体育,http://live-cmvideo.cmread.com:80/migu/lunbo/eufootball/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=da834f97e3c8832f6fd8f2be9ba16464,guovin,{},http-403,374,0,0,,,,fail
陕西体育休闲,体育,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=20250921080053bb7e3ee981dc4bde95a765fbffef7b9e&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20250921080053&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=106.13.250.88&SecurityKey=20250921080053&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=43ffb82e5f9372a440dd84479d27b2f6&ddCalcu=64f3e2f2bf67b028d29e754f4983d7d20a44,guovin,{},http-660,125,0,0,,,,fail
陕西体育休闲,体育,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=20251023080139c026415ca4654e0cb51f36f8105eb6a1&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20251023080139&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=106.13.250.83&SecurityKey=20251023080139&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=101f9c0a14d24dc78aa97137482db06c&ddCalcu=c160e012bf6d902c804a71341d7294adac87,guovin,{},http-660,187,0,0,,,,fail
陕西体育休闲,体育,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=20251024080056953be86c14d64c758cd4dbf06a58c942&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20251024080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=106.13.250.88&SecurityKey=20251024080056&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d18ceaa4887dd90437843aedd252e8e7&ddCalcu=7de1e882ec62e05a2ad4d8e8a73d4d897034,guovin,{},http-660,141,0,0,,,,fail
陕西体育休闲,体育,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=2025102508005957060912be0d47f78a9e823b236e0022&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20251025080059&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=106.13.250.90&SecurityKey=20251025080059&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=25d98077b85839680d0db7d4d6a823de&ddCalcu=e2d5e3d2296880a067d74bd875b8d309d608,guovin,{},skipped-cap,,,,,,,skipped
陕西体育休闲,体育,https://mgtv.ottiptv.cc/migu/956909356.m3u8?migutoken=2cd1b3120e6a6d3cec136ca61cb23c24512860d4956d391b8c7d8a1fce58c3fa549930217eede8887c05f73eb24ac9692be10bdd06557f58130ff6717e37e1b6ba38adfacf8e74298fe1d4f48c,guovin,{},http-404,943,0,0,,,,fail
风云足球,体育,http://207.56.13.146:81/cdnlive/fyzq.m3u8,guovin,{},short-body,1416,1416,479,,,,fail
风云足球,体育,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub,guovin,{},ok,2085,1620,200001,h264,1920,1080,pass
风云足球,体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq,guovin,{},ok,1712,1360,200001,h264,1920,1080,pass
风云足球,体育,https://hls-gateway.vpstv.net/streams/708859.m3u8,guovin,{},http-403,520,0,0,,,,fail
魅力足球,体育,https://hls-gateway.vpstv.net/streams/708839.m3u8,guovin,{},http-403,417,0,0,,,,fail
魅力足球,体育,https://stream1.freetv.fun/mei-li-zu-qiu-1.m3u8,guovin,{},no-response,10001,0,0,,,,fail
魅力足球,体育,http://gslbserv.itv.cmvideo.cn/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3,itv,{},http-403,328,0,0,,,,fail
三沙卫视,卫视,http://107.150.60.122/live/ssws.m3u8,guovin,{},ok,959,1167,200001,h264,720,576,pass
三沙卫视,卫视,http://198.204.228.26/live/ssws.m3u8,guovin,{},ok,853,1284,200001,h264,720,576,pass
三沙卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub,guovin,{},ok,886,1246,200001,h264,1280,720,pass
三沙卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws,guovin,{},ok,1307,1165,200001,h264,720,576,pass
东南卫视,卫视,http://107.150.60.122/live/dnwshd.m3u8,guovin,{},ok,1438,1169,200001,h264,1920,1080,pass
东南卫视,卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8,guovin,{},seg-http-0,149,10010,0,,,,fail
东南卫视,卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub,guovin,{},ok,829,1266,200001,h264,1280,720,pass
东南卫视,卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dnwshd,guovin,{},ok,1240,1145,200001,h264,1920,1080,pass
